epsilon,k0,n,log_prob
0.06057078606381447,0.03109085640745714,0.2261075055841787,-1.7236807384922148
0.07652455713798997,0.030193587257932298,0.72263721435922,-2.394972912846543
0.06493218185423813,0.015737175333024156,0.7358793461506405,-1.5754626094887012
0.08122602976695875,0.023005974539859714,0.8977194203695347,-2.4155342924203476
0.09105423574481651,0.025719739845932593,0.5323722359383279,-3.4455328710790316
0.06554110028847104,0.029281476579008446,0.9224129642364991,-1.644339280331528
0.07368132983136227,0.028664733292538432,0.5299102261561981,-2.2589500703236074
0.07857704751275661,0.021383480958990585,0.7837188546455409,-2.2930865213149367
0.06734241815538917,0.024266149542899913,0.2192990746479983,-1.9641402788854414
0.09663735769570245,0.025956209760393083,0.6071996213139741,-3.8936226833649608
0.06479767506849647,0.018144599960998473,0.03842233839158948,-1.7950841218458222
0.06697672362260165,0.027755961482901235,0.6950243075357938,-1.7719833372826366
0.06305483795347307,0.02536681616210495,0.45311462449836104,-1.6163333306496748
0.10707728320470626,0.018806299976516606,0.31969732770557857,-4.9076521527963894
0.0888115027458577,0.018286438807190702,0.8111837095472043,-2.8290730268763578
0.07986616794732271,0.03187690041715593,0.9971905898872189,-2.4640359531233567
0.07207228139972381,0.036885863016960216,0.6872170047744472,-2.284423113498766
0.0739909326266507,0.01638711457309392,0.5372933104042781,-2.054627293174167
0.07478724435933681,0.030148387641351075,0.3630724311753837,-2.5312431662290127
0.09405666247880391,0.0323159989759885,0.9869988481418176,-3.5395459572131243
0.08492283521518859,0.02366958210488216,0.6268116726866901,-2.8210760765354377
0.07766956084409549,0.028811963867740435,0.8262315908141938,-2.3569794213784734
0.060080946440299765,0.01899941228703158,0.6542964824643863,-1.4149527381451306
0.08245356241673717,0.01880301959743057,0.6410863130694402,-2.5219852638274487
0.06175639225104454,0.016803359445020656,0.8838524224325046,-1.4384726170962878
0.06739851257652867,0.02615034982375256,0.5479550457121579,-1.827796310520484
0.08836723713609698,0.019954485480952196,0.9839749041512119,-2.7651162555814826
0.06270589088399092,0.015760183729916583,0.817210221545638,-1.4797648018212013
0.06766173200686919,0.036077037560604874,0.8593396176443997,-1.8878421501945837
0.07180103626723774,0.031203730846411624,0.4769146393903416,-2.260556195593568
0.0775839423806852,0.016845645696162776,0.945928380611464,-2.1157509305500013
0.08459800906170047,0.030721627974824056,0.591962425435251,-3.0948542325880695
0.06057078606381447,0.03109085640745714,0.2261075055841787,-1.7236807384922148
0.07744204479998137,0.030686936715770483,0.7848287364358575,-2.4222697865052694
0.06393006802675025,0.015502571581715138,0.727367528153053,-1.5377190440997475
0.08366558580773993,0.020122831654418312,0.8949983210152235,-2.5227447022840006
0.09582104484566902,0.02436198430818318,0.5461027214217512,-3.7961102306117116
0.06554110028847104,0.029281476579008446,0.9224129642364991,-1.644339280331528
0.07088245473426986,0.027159728300198516,0.34018963415089165,-2.1806320991059573
0.0783083173116527,0.021450056962058733,0.7778420877544001,-2.281552155910507
0.06111109135568406,0.02422131896564581,0.06928033687442059,-1.6764166091303045
0.09284560819709023,0.022240085406867643,0.7060331122539724,-3.2919098943918743
0.06479767506849647,0.018144599960998473,0.03842233839158948,-1.7950841218458222
0.06697672362260165,0.027755961482901235,0.6950243075357938,-1.7719833372826366
0.06581157647956477,0.024420145691605565,0.4958768578484004,-1.7284937015496131
0.10707728320470626,0.018806299976516606,0.31969732770557857,-4.9076521527963894
0.0888115027458577,0.018286438807190702,0.8111837095472043,-2.8290730268763578
0.07986616794732271,0.03187690041715593,0.9971905898872189,-2.4640359531233567
0.07450083865841317,0.03532508170381603,0.7838040663810215,-2.322568473623934
0.07601807404436889,0.017996330960888943,0.5827248360971833,-2.1775669012039396
0.07480869949461028,0.030152739999843324,0.36648091282366907,-2.52977030136024
0.09405666247880391,0.0323159989759885,0.9869988481418176,-3.5395459572131243
0.08813688397151909,0.024673989608784343,0.6166345644751449,-3.1096402634055114
0.07612211550231872,0.029018204472129314,0.7719201426484341,-2.3020244467830615
0.060080946440299765,0.01899941228703158,0.6542964824643863,-1.4149527381451306
0.08595863995514252,0.020211907199502485,0.42166568562991746,-2.953538034390108
0.06122920646650052,0.017382557127567994,0.920853866920384,-1.415926262988887
0.07592835196686,0.02301777014101357,0.6528118736324604,-2.2120149324196214
0.08840593546199227,0.01980918813546436,0.9689237054680125,-2.769971246799657
0.06058661232209955,0.015426294494524897,0.8046996154628083,-1.4031211371693786
0.06766173200686919,0.036077037560604874,0.8593396176443997,-1.8878421501945837
0.0813925879617643,0.031683087264496444,0.6967466499701582,-2.794631664125014
0.0775839423806852,0.016845645696162776,0.945928380611464,-2.1157509305500013
0.08459800906170047,0.030721627974824056,0.591962425435251,-3.0948542325880695
0.06057078606381447,0.03109085640745714,0.2261075055841787,-1.7236807384922148
0.07744204479998137,0.030686936715770483,0.7848287364358575,-2.4222697865052694
0.06393006802675025,0.015502571581715138,0.727367528153053,-1.5377190440997475
0.08805103383170954,0.022485996949653787,0.858272864829583,-2.856320853620291
0.08833142468542249,0.026939463547897353,0.6433858799385546,-3.1936845302157524
0.06279063467743608,0.029349912439054097,0.9615325876488043,-1.508121705340994
0.07394585651978346,0.02669208172027463,0.061880364789755116,-2.6368740405454663
0.0760613943307906,0.02090033422021824,0.6548709367576226,-2.198534198314599
0.06272486762687761,0.023875563495187713,0.1125022963418717,-1.738687385205881
0.10553554812973398,0.01939759865230805,0.9174113084559218,-4.03456749448902
0.06479767506849647,0.018144599960998473,0.03842233839158948,-1.7950841218458222
0.06697672362260165,0.027755961482901235,0.6950243075357938,-1.7719833372826366
0.06581157647956477,0.024420145691605565,0.4958768578484004,-1.7284937015496131
0.10707728320470626,0.018806299976516606,0.31969732770557857,-4.9076521527963894
0.0888115027458577,0.018286438807190702,0.8111837095472043,-2.8290730268763578
0.07986616794732271,0.03187690041715593,0.9971905898872189,-2.4640359531233567
0.07450083865841317,0.03532508170381603,0.7838040663810215,-2.322568473623934
0.075772324584624,0.015806180990599675,0.5478456617006555,-2.1355616165392637
0.07522893893857294,0.028137721444531742,0.45422338858697486,-2.400048927691048
0.09405666247880391,0.0323159989759885,0.9869988481418176,-3.5395459572131243
0.08813688397151909,0.024673989608784343,0.6166345644751449,-3.1096402634055114
0.07395641064994897,0.028582956846662937,0.8179017608293968,-2.134566181903392
0.060054342974393944,0.0189657858581369,0.6584923855280624,-1.4132490996132356
0.0839939165443953,0.018076574354047418,0.011698730612199504,-3.095504535758065
0.06122920646650052,0.017382557127567994,0.920853866920384,-1.415926262988887
0.07939500760091531,0.023135034198525934,0.7713223891005351,-2.3663165351565363
0.08840593546199227,0.01980918813546436,0.9689237054680125,-2.769971246799657
0.06058661232209955,0.015426294494524897,0.8046996154628083,-1.4031211371693786
0.06766173200686919,0.036077037560604874,0.8593396176443997,-1.8878421501945837
0.0813925879617643,0.031683087264496444,0.6967466499701582,-2.794631664125014
0.08163979427134806,0.01861197533532303,0.9294924495594237,-2.3643436940205276
0.08459800906170047,0.030721627974824056,0.591962425435251,-3.0948542325880695
0.06144877174161338,0.03170823463520438,0.3045129439524934,-1.760431793698558
0.07518138712142514,0.029577215626851963,0.5867870424056748,-2.362115769841501
0.06393006802675025,0.015502571581715138,0.727367528153053,-1.5377190440997475
0.08805103383170954,0.022485996949653787,0.858272864829583,-2.856320853620291
0.10692655878419915,0.018719001988732765,0.44910680795511493,-4.604684845849412
0.06279063467743608,0.029349912439054097,0.9615325876488043,-1.508121705340994
0.07394585651978346,0.02669208172027463,0.061880364789755116,-2.6368740405454663
0.07462396515027778,0.020192852619146263,0.6562164066003557,-2.1118046810698266
0.062911714568121,0.022577465744595127,0.20782726292250475,-1.6745240583641094
0.09539446592837283,0.024602155667265493,0.8737530288180599,-3.4334531305548097
0.06479767506849647,0.018144599960998473,0.03842233839158948,-1.7950841218458222
0.06697672362260165,0.027755961482901235,0.6950243075357938,-1.7719833372826366
0.06581157647956477,0.024420145691605565,0.4958768578484004,-1.7284937015496131
0.10704759985265862,0.01878910769343653,0.34518296001138027,-4.845002853078454
0.0944787336527672,0.01827102492615962,0.9471653590075073,-3.130427343159259
0.07986616794732271,0.03187690041715593,0.9971905898872189,-2.4640359531233567
0.07450083865841317,0.03532508170381603,0.7838040663810215,-2.322568473623934
0.07101625000484005,0.015350381325811322,0.5825075983255439,-1.8829027177718496
0.08118780752093849,0.021885831969786662,0.13521078706516365,-2.9218312386292324
0.09405666247880391,0.0323159989759885,0.9869988481418176,-3.5395459572131243
0.08791130109099031,0.028752821982550934,0.321262109691805,-3.701387938530187
0.07534358370680855,0.029291938681564763,0.8727468638368145,-2.2035715263792808
0.060054342974393944,0.0189657858581369,0.6584923855280624,-1.4132490996132356
0.0839939165443953,0.018076574354047418,0.011698730612199504,-3.095504535758065
0.06122920646650052,0.017382557127567994,0.920853866920384,-1.415926262988887
0.07877890952843923,0.02381269653065348,0.8730862373422783,-2.299115227528185
0.08840593546199227,0.01980918813546436,0.9689237054680125,-2.769971246799657
0.06779794979950177,0.017327308912446333,0.8190057968580762,-1.692436808461459
0.0734012383438755,0.03333876580817564,0.8246346232175024,-2.1844957025950595
0.08316644973642023,0.02867986294395253,0.765587453120203,-2.77698321642223
0.08163979427134806,0.01861197533532303,0.9294924495594237,-2.3643436940205276
0.08881082095718344,0.030986619964436538,0.5205677885498372,-3.555240849629489
0.06144877174161338,0.03170823463520438,0.3045129439524934,-1.760431793698558
0.07600919306461133,0.030049472284735528,0.6123545672374783,-2.4220351738446295
0.06492511391813531,0.015481200935390477,0.707026210579376,-1.5813334316152174
0.09051035167534421,0.022272111941669684,0.8983478968916774,-3.0065665294003554
0.10692655878419915,0.018719001988732765,0.44910680795511493,-4.604684845849412
0.06279063467743608,0.029349912439054097,0.9615325876488043,-1.508121705340994
0.07394585651978346,0.02669208172027463,0.061880364789755116,-2.6368740405454663
0.07093494946776535,0.01924136307658836,0.9490323812394535,-1.82900132947094
0.062911714568121,0.022577465744595127,0.20782726292250475,-1.6745240583641094
0.09539446592837283,0.024602155667265493,0.8737530288180599,-3.4334531305548097
0.07159619192247516,0.018333261454318274,0.3981131288370987,-2.0102080322349956
0.06362609320957009,0.024385289411650288,0.6554890055590685,-1.579245794141677
0.069787353856055,0.024212395224689483,0.5654093328831935,-1.916776536076961
0.10704759985265862,0.01878910769343653,0.34518296001138027,-4.845002853078454
0.0944787336527672,0.01827102492615962,0.9471653590075073,-3.130427343159259
0.07986616794732271,0.03187690041715593,0.9971905898872189,-2.4640359531233567
0.07450083865841317,0.03532508170381603,0.7838040663810215,-2.322568473623934
0.07101625000484005,0.015350381325811322,0.5825075983255439,-1.8829027177718496
0.08826637111890273,0.022176054758476563,0.12402003885186487,-3.563021554886832
0.09405666247880391,0.0323159989759885,0.9869988481418176,-3.5395459572131243
0.08791130109099031,0.028752821982550934,0.321262109691805,-3.701387938530187
0.0726574590452646,0.02702544948751307,0.881902167338744,-1.9977520538556717
0.06288811725031154,0.01903755792646346,0.7341613996104785,-1.5125812678414032
0.0839939165443953,0.018076574354047418,0.011698730612199504,-3.095504535758065
0.06122920646650052,0.017382557127567994,0.920853866920384,-1.415926262988887
0.07661095165940394,0.02775376562405965,0.8303420156668889,-2.261117329792104
0.09531954574221557,0.02003388759808832,0.9767950908448461,-3.228626656069004
0.06779794979950177,0.017327308912446333,0.8190057968580762,-1.692436808461459
0.07412831962677806,0.03379977600091973,0.8211461830923489,-2.24361681510542
0.08322622140098959,0.027913939522227732,0.7111306659595853,-2.7915502639667436
0.08147463657475118,0.019847187308876503,0.9357964092881311,-2.377882858518932
0.08881082095718344,0.030986619964436538,0.5205677885498372,-3.555240849629489
0.06144877174161338,0.03170823463520438,0.3045129439524934,-1.760431793698558
0.07600919306461133,0.030049472284735528,0.6123545672374783,-2.4220351738446295
0.06492511391813531,0.015481200935390477,0.707026210579376,-1.5813334316152174
0.09380176609949008,0.022957544944140536,0.9853980197914985,-3.1828059352905558
0.10692655878419915,0.018719001988732765,0.44910680795511493,-4.604684845849412
0.06424349046615511,0.027532241539862792,0.8685722900284918,-1.5799646253365847
0.07394585651978346,0.02669208172027463,0.061880364789755116,-2.6368740405454663
0.07093494946776535,0.01924136307658836,0.9490323812394535,-1.82900132947094
0.06857379398839933,0.021368654419098482,0.15515272125113128,-2.0126677705837217
0.09539446592837283,0.024602155667265493,0.8737530288180599,-3.4334531305548097
0.07159619192247516,0.018333261454318274,0.3981131288370987,-2.0102080322349956
0.06367734176612737,0.02475666129176827,0.6500256207625086,-1.5857655300351536
0.06999565800272048,0.023310085561694498,0.6350421119855515,-1.891764206624919
0.10704759985265862,0.01878910769343653,0.34518296001138027,-4.845002853078454
0.0944787336527672,0.01827102492615962,0.9471653590075073,-3.130427343159259
0.08207596734384294,0.031656954354968354,0.879439708147925,-2.7047023628779767
0.07450083865841317,0.03532508170381603,0.7838040663810215,-2.322568473623934
0.07076151302984085,0.015661812492827352,0.5850232503509178,-1.8739352803531304
0.08826637111890273,0.022176054758476563,0.12402003885186487,-3.563021554886832
0.09405666247880391,0.0323159989759885,0.9869988481418176,-3.5395459572131243
0.08791130109099031,0.028752821982550934,0.321262109691805,-3.701387938530187
0.0726574590452646,0.02702544948751307,0.881902167338744,-1.9977520538556717
0.06288811725031154,0.01903755792646346,0.7341613996104785,-1.5125812678414032
0.0839939165443953,0.018076574354047418,0.011698730612199504,-3.095504535758065
0.06122920646650052,0.017382557127567994,0.920853866920384,-1.415926262988887
0.07606265595234023,0.027421879039736946,0.9765694101953271,-2.160225398624897
0.09531954574221557,0.02003388759808832,0.9767950908448461,-3.228626656069004
0.06779794979950177,0.017327308912446333,0.8190057968580762,-1.692436808461459
0.07467834862705226,0.03523102486187625,0.8213321555604288,-2.3109264281607125
0.08428082414892257,0.027226756727938308,0.7342980287629571,-2.817988010381843
0.07724263817770256,0.021734649523043492,0.9192860528001274,-2.1731312142708377
0.08877069288938098,0.030337247087259902,0.4913406791488308,-3.552956960736143
0.07756900206850965,0.028333679115613054,0.574835336797066,-2.4910564603450225
0.07594496001118504,0.03027413334600835,0.6196557192698808,-2.417271148922198
0.06492511391813531,0.015481200935390477,0.707026210579376,-1.5813334316152174
0.09380176609949008,0.022957544944140536,0.9853980197914985,-3.1828059352905558
0.09183924288208159,0.02069332413994406,0.5210171989983127,-3.308748191008105
0.06424349046615511,0.027532241539862792,0.8685722900284918,-1.5799646253365847
0.07394585651978346,0.02669208172027463,0.061880364789755116,-2.6368740405454663
0.07093494946776535,0.01924136307658836,0.9490323812394535,-1.82900132947094
0.06857379398839933,0.021368654419098482,0.15515272125113128,-2.0126677705837217
0.09539446592837283,0.024602155667265493,0.8737530288180599,-3.4334531305548097
0.07159619192247516,0.018333261454318274,0.3981131288370987,-2.0102080322349956
0.06378789575509985,0.025557789079501566,0.6382399428209979,-1.6009639162058618
0.06999565800272048,0.023310085561694498,0.6350421119855515,-1.891764206624919
0.10704759985265862,0.01878910769343653,0.34518296001138027,-4.845002853078454
0.0944787336527672,0.01827102492615962,0.9471653590075073,-3.130427343159259
0.08666297178188764,0.03391259109789608,0.8782404406122691,-3.119689217246133
0.06768301614018753,0.03969376662180846,0.712593405686294,-2.082918044175598
0.0695021695784664,0.017278591343848963,0.5965786329714592,-1.8230820991865357
0.08981555586978673,0.021088476594167332,0.06333329267389964,-3.6827671176233205
0.09094234549003075,0.03278447702359289,0.9603743131524927,-3.3319162693493434
0.07085083629674077,0.03763570988927057,0.29993610356030126,-2.704474344445264
0.08122170360311061,0.024383263590730425,0.9177632164373063,-2.427635601687004
0.06288811725031154,0.01903755792646346,0.7341613996104785,-1.5125812678414032
0.0839939165443953,0.018076574354047418,0.011698730612199504,-3.095504535758065
0.061173098054707095,0.017326580961007938,0.9271682618455233,-1.4128464689704203
0.07606265595234023,0.027421879039736946,0.9765694101953271,-2.160225398624897
0.09531954574221557,0.02003388759808832,0.9767950908448461,-3.228626656069004
0.06779794979950177,0.017327308912446333,0.8190057968580762,-1.692436808461459
0.07138698893457612,0.03559310881661563,0.8057033257534608,-2.1108317524589357
0.08227052075589902,0.025817285534353335,0.6810183094191733,-2.668245699533263
0.07522643177438967,0.024061133278398823,0.9028475174515902,-2.0971664335846176
0.0848805405807352,0.029641442793509144,0.5203369209130367,-3.1463370424415964
0.0814965681369398,0.03371616197607777,0.5642489966969363,-3.011887280354272
0.07482491889421304,0.031612392114519154,0.6505666621371258,-2.345246730863604
0.06760941501164001,0.018817221136711512,0.5150502529673391,-1.772286956362094
0.09380176609949008,0.022957544944140536,0.9853980197914985,-3.1828059352905558
0.09153955082335002,0.02093524333682994,0.5178603967718528,-3.298043812710462
0.06298030670461359,0.023065857958232662,0.9258563496684462,-1.4957598609828806
0.07394585651978346,0.02669208172027463,0.061880364789755116,-2.6368740405454663
0.07093494946776535,0.01924136307658836,0.9490323812394535,-1.82900132947094
0.06857379398839933,0.021368654419098482,0.15515272125113128,-2.0126677705837217
0.0852915463733795,0.030104189396803833,0.8149981559962329,-2.9179891543613716
0.07159619192247516,0.018333261454318274,0.3981131288370987,-2.0102080322349956
0.06378789575509985,0.025557789079501566,0.6382399428209979,-1.6009639162058618
0.07000580495020242,0.02333770839186238,0.6341927408787544,-1.8928786160905609
0.10704759985265862,0.01878910769343653,0.34518296001138027,-4.845002853078454
0.0944787336527672,0.01827102492615962,0.9471653590075073,-3.130427343159259
0.08922361323886942,0.03508537272781884,0.8730920643487327,-3.4182811174930148
0.0676864014089596,0.0390349824912326,0.7157276880796681,-2.062324021704747
0.0695021695784664,0.017278591343848963,0.5965786329714592,-1.8230820991865357
0.08981555586978673,0.021088476594167332,0.06333329267389964,-3.6827671176233205
0.09094234549003075,0.03278447702359289,0.9603743131524927,-3.3319162693493434
0.07095644849446907,0.03723335508740627,0.39956293387939207,-2.5381463446396757
0.08122170360311061,0.024383263590730425,0.9177632164373063,-2.427635601687004
0.06436822957364738,0.019075045288708306,0.7736841806554827,-1.5717309811210465
0.0839939165443953,0.018076574354047418,0.011698730612199504,-3.095504535758065
0.061173098054707095,0.017326580961007938,0.9271682618455233,-1.4128464689704203
0.07606265595234023,0.027421879039736946,0.9765694101953271,-2.160225398624897
0.09531954574221557,0.02003388759808832,0.9767950908448461,-3.228626656069004
0.06779794979950177,0.017327308912446333,0.8190057968580762,-1.692436808461459
0.07138698893457612,0.03559310881661563,0.8057033257534608,-2.1108317524589357
0.08229520859660401,0.025851040612841037,0.6754456311533363,-2.6752977972205656
0.08025953372166522,0.026473065497386556,0.8941372150841986,-2.419282997739634
0.08210786565711825,0.033266525205766104,0.5213680946361299,-3.0866617382360317
0.08493642703241808,0.032227615328618564,0.5273081841545516,-3.268502061202754
0.07614106512237243,0.031012132000951813,0.6737890142844173,-2.4136999416608917
0.06604621029946817,0.0184551855560519,0.6151424046994454,-1.6667898427650576
0.09380176609949008,0.022957544944140536,0.9853980197914985,-3.1828059352905558
0.09315515361250443,0.019760142697869312,0.49478443047696136,-3.3962484466942873
0.06298030670461359,0.023065857958232662,0.9258563496684462,-1.4957598609828806
0.07394585651978346,0.02669208172027463,0.061880364789755116,-2.6368740405454663
0.07093494946776535,0.01924136307658836,0.9490323812394535,-1.82900132947094
0.06857379398839933,0.021368654419098482,0.15515272125113128,-2.0126677705837217
0.08216515694014122,0.02862128003452614,0.7345666148644956,-2.7189953331413523
0.06935888534496217,0.01615542742793999,0.3268904882040711,-1.8941891135691158
0.0633679174696217,0.02410591775118568,0.629892341640252,-1.5726363090443412
0.0675232592243618,0.02182015168363788,0.6033318598938839,-1.764583452474286
0.10704759985265862,0.01878910769343653,0.34518296001138027,-4.845002853078454
0.08974138756655829,0.025199873636482302,0.7387242741428917,-3.163724848608469
0.08922361323886942,0.03508537272781884,0.8730920643487327,-3.4182811174930148
0.0676864014089596,0.0390349824912326,0.7157276880796681,-2.062324021704747
0.0695021695784664,0.017278591343848963,0.5965786329714592,-1.8230820991865357
0.0902185881254352,0.021011253817286708,0.1302219638921629,-3.628627884662247
0.0936315725908647,0.03451694735730577,0.9529636294174952,-3.6356850002568013
0.07095644849446907,0.03723335508740627,0.39956293387939207,-2.5381463446396757
0.08122170360311061,0.024383263590730425,0.9177632164373063,-2.427635601687004
0.06465419982443989,0.019365005312927105,0.7712576585434681,-1.5893683608048765
0.0839939165443953,0.018076574354047418,0.011698730612199504,-3.095504535758065
0.061173098054707095,0.017326580961007938,0.9271682618455233,-1.4128464689704203
0.07606265595234023,0.027421879039736946,0.9765694101953271,-2.160225398624897
0.09531954574221557,0.02003388759808832,0.9767950908448461,-3.228626656069004
0.06918363643325018,0.017463582619672072,0.8269503403388097,-1.755385773811194
0.06968734532228797,0.03149644218880303,0.7970077677481867,-1.9470476766120015
0.08229520859660401,0.025851040612841037,0.6754456311533363,-2.6752977972205656
0.07907807589029277,0.02514120468473259,0.9930685953583864,-2.2863520168126676
0.07589115930550122,0.03167748051115575,0.21408279377246608,-2.8785284796426427
0.08346153957025029,0.030859669657268808,0.5717317621591722,-3.026968194426474
0.07671671688047287,0.03231365203528061,0.6433547445514851,-2.497090517954339
0.06650552878799902,0.018298808865375195,0.6126751639471174,-1.6875963190921819
0.09373092594361473,0.023145205172355087,0.9836602509507664,-3.183796755037222
0.1056215966788771,0.02036024627714457,0.439436060166009,-4.663263256287739
0.06298030670461359,0.023065857958232662,0.9258563496684462,-1.4957598609828806
0.07482830127295761,0.026603191911145734,0.12672820508332472,-2.63515405112312
0.07093494946776535,0.01924136307658836,0.9490323812394535,-1.82900132947094
0.06944651292174443,0.020582375223351407,0.4485827033611679,-1.9055530022991929
0.07495457894362845,0.024809775592122267,0.7496750769818212,-2.144047321379636
0.06935888534496217,0.01615542742793999,0.3268904882040711,-1.8941891135691158
0.0633679174696217,0.02410591775118568,0.629892341640252,-1.5726363090443412
0.06782625246885532,0.021893777103906054,0.6037749443430125,-1.7798161034632456
0.08963588154529178,0.02471135130371345,0.5557555692048809,-3.2683800043868594
0.08253350317461715,0.025878134037430476,0.44293057810583014,-2.8967983179729986
0.08810454926835892,0.03437689290505761,0.8752494124004018,-3.2709508321618688
0.0676864014089596,0.0390349824912326,0.7157276880796681,-2.062324021704747
0.06927353593253925,0.01735643052041204,0.5978067443204909,-1.812762567384195
0.0902185881254352,0.021011253817286708,0.1302219638921629,-3.628627884662247
0.0936315725908647,0.03451694735730577,0.9529636294174952,-3.6356850002568013
0.07625051510450578,0.033958478452848766,0.5353399285535589,-2.6359540332394134
0.08122170360311061,0.024383263590730425,0.9177632164373063,-2.427635601687004
0.06465419982443989,0.019365005312927105,0.7712576585434681,-1.5893683608048765
0.0839939165443953,0.018076574354047418,0.011698730612199504,-3.095504535758065
0.061173098054707095,0.017326580961007938,0.9271682618455233,-1.4128464689704203
0.07606265595234023,0.027421879039736946,0.9765694101953271,-2.160225398624897
0.09531954574221557,0.02003388759808832,0.9767950908448461,-3.228626656069004
0.06918363643325018,0.017463582619672072,0.8269503403388097,-1.755385773811194
0.07538623024683327,0.03816124623182268,0.9477131171420647,-2.358974174649994
0.08665927858233015,0.02647008198107888,0.6313155616754594,-3.045081724418026
0.07907807589029277,0.02514120468473259,0.9930685953583864,-2.2863520168126676
0.07661174823827667,0.03183674560479134,0.25309156607505623,-2.901357582564038
0.08346153957025029,0.030859669657268808,0.5717317621591722,-3.026968194426474
0.07671671688047287,0.03231365203528061,0.6433547445514851,-2.497090517954339
0.06650552878799902,0.018298808865375195,0.6126751639471174,-1.6875963190921819
0.08891675351227549,0.02313278294541511,0.9746107438233047,-2.858576827208549
0.1056215966788771,0.02036024627714457,0.439436060166009,-4.663263256287739
0.06298030670461359,0.023065857958232662,0.9258563496684462,-1.4957598609828806
0.07482830127295761,0.026603191911145734,0.12672820508332472,-2.63515405112312
0.07447794959950582,0.02036390438865299,0.9094118190024698,-2.0239767308436125
0.07550823308745296,0.017068614690357583,0.2677764136104923,-2.2632174998618653
0.07888052701803232,0.025381545628749655,0.691911355359021,-2.415617149460809
0.06935888534496217,0.01615542742793999,0.3268904882040711,-1.8941891135691158
0.06097035026354148,0.022706384665824544,0.698105625130619,-1.4488342991196586
0.06757028822298229,0.02158482883952207,0.5992457956289057,-1.7667235005544715
0.09274861789435873,0.021773316122572866,0.4701351928741841,-3.465359772113708
0.0866872625450772,0.025487266156807915,0.613390559124764,-3.0296079513916183
0.09357133166968878,0.03844630831929651,0.9417078095204043,-3.9091872325839243
0.06769232495632137,0.03830894765084275,0.7109858049627349,-2.0470209239025072
0.06927353593253925,0.01735643052041204,0.5978067443204909,-1.812762567384195
0.0902185881254352,0.021011253817286708,0.1302219638921629,-3.628627884662247
0.0936315725908647,0.03451694735730577,0.9529636294174952,-3.6356850002568013
0.07495143626155014,0.03232364258098327,0.5617686452886796,-2.439969794088235
0.08122170360311061,0.024383263590730425,0.9177632164373063,-2.427635601687004
0.06465419982443989,0.019365005312927105,0.7712576585434681,-1.5893683608048765
0.0839939165443953,0.018076574354047418,0.011698730612199504,-3.095504535758065
0.061173098054707095,0.017326580961007938,0.9271682618455233,-1.4128464689704203
0.07606265595234023,0.027421879039736946,0.9765694101953271,-2.160225398624897
0.09747786626363707,0.019368016369876836,0.9858326233051051,-3.3507954359443217
0.06913301916658432,0.01752391383869935,0.9559679944542974,-1.7269648672537095
0.07014057314920256,0.03177838965775412,0.9384713136568937,-1.9061623527241416
0.08665927858233015,0.02647008198107888,0.6313155616754594,-3.045081724418026
0.07907807589029277,0.02514120468473259,0.9930685953583864,-2.2863520168126676
0.06612321091925837,0.03837770788131162,0.11201896475552325,-2.636851251370369
0.07974382056549734,0.03627825477412675,0.8146498578923147,-2.7103494037216285
0.07671671688047287,0.03231365203528061,0.6433547445514851,-2.497090517954339
0.06650552878799902,0.018298808865375195,0.6126751639471174,-1.6875963190921819
0.08584615956711919,0.024453404571475768,0.7188517164857253,-2.8407294233656843
0.1056215966788771,0.02036024627714457,0.439436060166009,-4.663263256287739
0.06298030670461359,0.023065857958232662,0.9258563496684462,-1.4957598609828806
0.07482830127295761,0.026603191911145734,0.12672820508332472,-2.63515405112312
0.07473258798009988,0.020499204670596478,0.9071938314584811,-2.0383135585300867
0.07550823308745296,0.017068614690357583,0.2677764136104923,-2.2632174998618653
0.07879036875131229,0.02549123353881713,0.5544678232454354,-2.495300242549793
0.06941522412071907,0.015362650512560007,0.14805984638766206,-1.9629856680673352
0.06105692755863368,0.02272188727435072,0.6972543080958087,-1.4525804262026842
0.0698876644761794,0.024303126989504313,0.610421417788595,-1.9065397545848435
0.09042598186068625,0.021355379868664263,0.5179177108741573,-3.220324828819064
0.08274742841606034,0.018070653152646388,0.4254907160466044,-2.6561603546241486
0.09357133166968878,0.03844630831929651,0.9417078095204043,-3.9091872325839243
0.06558811622837579,0.03970686492514883,0.7267552738414866,-1.9417444382299929
0.06927353593253925,0.01735643052041204,0.5978067443204909,-1.812762567384195
0.08810500758626007,0.02179478904411836,0.2939214249283475,-3.302590098664849
0.0936315725908647,0.03451694735730577,0.9529636294174952,-3.6356850002568013
0.08087227934912262,0.028263350812778774,0.8634031396378461,-2.525650548815006
0.09039796906607575,0.027613113813574723,0.9134585183799437,-3.141183225610578
0.06465419982443989,0.019365005312927105,0.7712576585434681,-1.5893683608048765
0.0839939165443953,0.018076574354047418,0.011698730612199504,-3.095504535758065
0.061173098054707095,0.017326580961007938,0.9271682618455233,-1.4128464689704203
0.07606265595234023,0.027421879039736946,0.9765694101953271,-2.160225398624897
0.09747786626363707,0.019368016369876836,0.9858326233051051,-3.3507954359443217
0.06913301916658432,0.01752391383869935,0.9559679944542974,-1.7269648672537095
0.07014057314920256,0.03177838965775412,0.9384713136568937,-1.9061623527241416
0.09133510584139329,0.027051728781856486,0.6769796699019964,-3.409044011414122
0.07907807589029277,0.02514120468473259,0.9930685953583864,-2.2863520168126676
